Tình nguyện viên phát cơm miễn phí cho người vô gia cư,Hoạt động thiện nguyện: bữa ăn cho người vô gia cư tại ga tàu
Hàng xóm chung tay dọn vệ sinh sau lễ hội truyền thống,"Sau lễ hội, cư dân tổ dân phố A tổ chức dọn dẹp sạch đẹp"
Nhiều gia đình chọn trồng rau tại nhà để đảm bảo an toàn thực phẩm,Trồng rau ban công: xu hướng mới đảm bảo nguồn thực phẩm sạch
Trẻ em thích thú với khu vui chơi mới của quận,Khu vui chơi quận B khai trương hút trẻ em cuối tuần
Nhiều nhà hàng chuyển sang giao đồ ăn không tiếp xúc,Dịch vụ giao hàng chay không tiếp xúc trở thành tiêu chuẩn mới
Người dân hoang mang trước tin đồn an toàn thực phẩm,Tin lan truyền gây lo lắng: chuyên gia khuyên bình tĩnh kiểm chứng
"Nông dân địa phương bán rau online, tiếp cận khách đô thị",Rau sạch trực tiếp: nông dân vùng ven mở kênh bán online
Sự kiện chạy bộ cộng đồng thu hút hàng trăm người tham gia,Chạy bộ từ thiện: cộng đồng hưởng ứng đông đảo
Diễn đàn phụ huynh bàn về giờ học thêm cho con,Phụ huynh tranh luận: có nên tăng giờ học thêm cho học sinh?
Nhiều người chuyển sang sử dụng phương tiện xanh để đi lại,Xe đạp điện và xe đạp được ưa chuộng trong nội đô
Hệ thống chiếu sáng công cộng được nâng cấp trước Tết,Thành phố tiến hành thay đèn đường nhằm đảm bảo an toàn
Người dân khen ngợi công viên mới có nhiều cây xanh,Công viên cải tạo mang lại không gian xanh cho dân cư
Bác sĩ khuyên nên tiêm phòng trước mùa cúm,Tiêm phòng cúm: bệnh viện khuyến cáo cộng đồng đi tiêm
Người dân hồi hộp chờ thông tin mở lại tuyến buýt A,Tuyến buýt nội thành dự kiến hoạt động trở lại tuần sau
Cửa hàng tạp hoá nhỏ áp dụng thanh toán không tiền mặt,Tạp hoá truyền thống thích nghi với thanh toán điện tử
Người dân phàn nàn mức thu phí gửi xe tăng đột ngột,"Phí gửi xe ở khu trung tâm tăng, cư dân bức xúc"
Học sinh tiểu học hào hứng với chương trình ngoại khoá mới,Chương trình ngoại khoá sáng tạo giúp học sinh phát triển kỹ năng
Nhiều chủ nhà chọn sửa sang nhà cửa trước cuối năm,Sửa nhà mùa cuối năm: thị trường dịch vụ cải tạo sôi động
Bác tài xế chia sẻ kinh nghiệm lái xe an toàn qua mưa bão,Lái xe an toàn mùa mưa: những lưu ý bác tài khuyên dân
Người dân hưởng ứng phong trào “Đổi đồ cũ lấy đồ mới”,Phong trào trao đổi quần áo cũ giúp giảm rác thải và tiết kiệm
Nhà thuốc địa phương tăng cường kiểm soát thuốc giả,Nhà thuốc chủ động truy xuất nguồn gốc để ngăn thuốc giả
Cộng đồng mạng chia sẻ địa điểm chụp ảnh đẹp cuối tuần,Hội nhóm du lịch giới thiệu nhiều góc chụp ảnh mới lạ
Hộ gia đình nhỏ bắt đầu trồng cây ăn quả trên sân thượng,Trồng cây ăn quả tại nhà: lợi ích và kinh nghiệm chia sẻ
Làng nghề địa phương tổ chức hội chợ giới thiệu sản phẩm,Hội chợ làng nghề giúp sản phẩm thủ công tiếp cận thị trường
Cư dân phàn nàn về tình trạng rác thải sau chợ phiên cuối tuần,Rác thải chợ phiên: chính quyền địa phương lên kế hoạch thu gom
